iFixit、折りたたみスマホGalaxy Foldをさっそく料理。評価は「驚くほど壊れやすい」,"モバイル機器の修理屋さんiFixitが、発売前の画面折りたたみ式スマホGalaxy Foldを早くも分解し、アジの開きならぬ""スマホの..."
スマホアプリで... 東急電鉄の券売機で現金引き出し,"動画を見る（元記事へ）　スマートフォンを使って駅の券売機から銀行の預金が引き出せる新たなサービスが来月から始まります。

　東急電鉄は..."
ルフトハンザグループ、NDCスマートオファーを日本でも提供 トリップドットコムが参画,"ルフトハンザグループは、NDCスマートオファーを日本でも提供する。

NDCスマートオファーでは、ルフトハンザグループのオーストリア航..."
アマゾンも実証実験に参加！米国の低所得者向け食料費補助制度がネットスーパーに対応へ,米農務省（USDA）は、2019年4月、低所得者向け食料費補助制度SNAP（補助的栄養支援プログラム）の受給者がオンラインで食料品を購...
創業から20年で世界を代表する企業になったGoogleの知られざる歴史,現在発表されている最新の時価総額ランキングにおいて、Googleの持株会社である「Alphabet社」は、マイクロソフト、Apple、...
はやぶさ2 午前11時すぎに人工クレーターを撮影へ,動画を見る（元記事へ）　JAXA（宇宙航空研究開発機構）の探査機「はやぶさ2」が小惑星「リュウグウ」に人工のクレーターを作る実験の結果...
サンワサプライ、USB PDに対応したType-Cカーチャージャーを発売,"CAR-CHR76PD
サンワサプライ株式会社は、USB Type-CポートとUSB Aポートを搭載したカーチャージャー「CAR-CH..."
シャープも折りたたみディスプレイを披露！折りたたみスマホはトレンドになるか？,サムスンの「Galaxy Fold」、ファーウェイの「HUAWEI Mate X」、それ以前には中国メーカーRoyoleの「FlexP...
ASUS、バッテリー内蔵でワイヤレス接続も可能なポータブルプロジェクターを発売,"ASUS ZenBeam S2
ASUS JAPAN株式会社は、ポータブルプロジェクター「ASUS ZenBeam S2」を4月26日..."
司法予備試験の短答式問題をAIが予測、試験日前の29日に無料公開,宅地建物取引士試験などの資格試験のオンライン学習サービスを提供するサイトビジット（東京都千代田区、鬼頭政人社長）は25日、AI（人工知...
初心者におすすめ「低価格ミラーレス」の選び方 実機作例も掲載,"小型軽量だけじゃないミラーレスの魅力

レンズ交換式カメラで急速に人気が高まっている「ミラーレスカメラ」（ミラーレス一眼）。昨今は、画..."
このレンズで差をつけろ！プロ仕様 ピンホールカメラレンズ Pinhole Pro,2018年9月15日の記事を再掲載しています。子どものころにピンホールカメラを自作して遊んだことがある人もいるでしょう。そのときは、何...
『The four GAFA』著者が語る「マイクロソフトはなぜ、GAFAを超えたのか」,GAFA（グーグル、アップル、フェイスブック、アマゾン）が、世界を支配し、創り変えたと断言するニューヨーク大学スターン経営大学院教授ス...
Apple、MacBookキーボードの修理を翌日完了するよう指示か,"Image: blackzheep / Shutterstock.com

これは助かる！近年MacBookユーザーを悩ませている、キ..."
【今週のエンジニア女子 Vol.94】最小のリソースで最大限のインパクトを......布井佑佳さん,【今週のエンジニア女子 Vol.94】最小のリソースで最大限のインパクトを……布井佑佳さんもっと画像を見る　今週のエンジニア女子は株式...
デジタルフォトフレームでシェアNo.1の恵安、シンプル・リーズナブルが強み,【BCN AWARD 2019・喜びの声】　全国の主要家電量販店・ネットショップのPOSデータを集計した「BCNランキング」の「デジタ...
壁に穴を開けなくてもOK！ダイソンのスティッククリーナーが収納できるサンワサプライの壁寄せスタンド,壁に穴を開けることなく壁面用ブラケットを設置でき、壁寄せ収納が可能になるダイソン・汎用の木製タワー型クリーナースタンド「200-STA...
【今日の無料アプリ】600円→無料♪カメラレンズで距離、幅、高さを計測可能なアプリ!「計測メジャー・Handy Measure」他、2本を紹介！,4月25日の「今日の無料アプリ」は、カメラレンズで距離、幅、高さを計測可能なアプリなど、3本のお得なアプリをご紹介！3本のアプリは、ど...
「EOS Kiss X10」が本日発売！ 一眼レフの将来を占う一台に,デジタル一眼レフカメラのエントリー機として不動の人気を誇る「EOS Kiss」シリーズ。その最新モデルである「EOS Kiss X10...
コンパクトに持ち運びできるBluetoothイヤホン！ 今売れているメーカーTOP5,「BCNランキング」2019年4月15日から21日の週次集計データによると、Bluetoothイヤホン（メーカー別）の実売台数ランキン...
iFixit、折りたたみスマホGalaxy Foldをさっそく料理。評価は「驚くほど壊れやすい」,"モバイル機器の修理屋さんiFixitが、発売前の画面折りたたみ式スマホGalaxy Foldを早くも分解し、アジの開きならぬ""スマホの..."
スマホアプリで... 東急電鉄の券売機で現金引き出し,"動画を見る（元記事へ）　スマートフォンを使って駅の券売機から銀行の預金が引き出せる新たなサービスが来月から始まります。

　東急電鉄は..."
ルフトハンザグループ、NDCスマートオファーを日本でも提供 トリップドットコムが参画,"ルフトハンザグループは、NDCスマートオファーを日本でも提供する。

NDCスマートオファーでは、ルフトハンザグループのオーストリア航..."
アマゾンも実証実験に参加！米国の低所得者向け食料費補助制度がネットスーパーに対応へ,米農務省（USDA）は、2019年4月、低所得者向け食料費補助制度SNAP（補助的栄養支援プログラム）の受給者がオンラインで食料品を購...
創業から20年で世界を代表する企業になったGoogleの知られざる歴史,現在発表されている最新の時価総額ランキングにおいて、Googleの持株会社である「Alphabet社」は、マイクロソフト、Apple、...
はやぶさ2 午前11時すぎに人工クレーターを撮影へ,動画を見る（元記事へ）　JAXA（宇宙航空研究開発機構）の探査機「はやぶさ2」が小惑星「リュウグウ」に人工のクレーターを作る実験の結果...
サンワサプライ、USB PDに対応したType-Cカーチャージャーを発売,"CAR-CHR76PD
サンワサプライ株式会社は、USB Type-CポートとUSB Aポートを搭載したカーチャージャー「CAR-CH..."
